ride	Bicycling
exercise bike	Bicycling
cycling class	Bicycling
intervals	Bicycling
rode my bicycle	Bicycling
bCjUcle	Bicycling
rode my bike	Bicycling
cycling	Bicycling
spinning	Bicycling
bike ride	Bicycling
cyclic	Bicycling
spin	Bicycling
nit2rvasp	Bicycling
biking	Bicycling
roRe my bciycel	Bicycling
$ ide	Bicycling
Cycling	Bicycling
spin class	Bicycling
tenine match	Tennis
tennis	Tennis
tennis match	Tennis
tFnnsi match	Tennis
tennis mac6h	Tennis
Table tennis	Tennis
tfnnis	Tennis
played	Tennis
chest work out	Push ups
Pushups	Push ups
push up	Push ups
p & shu (s	Push ups
jumping jacks	Push ups
pqUh ups	Push ups
p ^ sh up	Push ups
puHz - ups	Push ups
PUSH UPS	Push ups
uosh - up	Push ups
UpZh - up	Push ups
Push up	Push ups
push - ups	Push ups
. ift8gn	Push ups
Push - up	Push ups
pushups	Push ups
  push - ups	Push ups
  push ups	Push ups
pSkh up	Push ups
pushups for chest	Push ups
u0sh - up	Push ups
lifting	Push ups
cUest wrok out	Push ups
UpsY up	Push ups
pKsuhso for chest	Push ups
puzUpns	Push ups
push ups	Push ups
push - up	Push ups
upZh - ups	Push ups
jum (iJg jacsk	Push ups
speeV walking	Walking
speed - walked	Walking
power walked	Walking
walks	Walking
WALKING	Walking
treadmill	Walking
treadmill workout	Walking
walking	Walking
incline walking	Walking
Speed walking	Walking
9ower - wlaked	Walking
setpX	Walking
waiked	Walking
Spe @ d walkgin	Walking
brisk walk	Walking
fast walk	Walking
cardio	Walking
power - walked	Walking
wajR up	Walking
faEt walkde	Walking
sperd awlknig	Walking
woAked	Walking
incinle walminf	Walking
RraedmilI workout	Walking
4rreamill	Walking
WALK	Walking
fast walked	Walking
WALKED	Walking
WaKo	Walking
warm up	Walking
Walked	Walking
poewr wxlked	Walking
wal <s	Walking
walked	Walking
weight machines	Walking
push ups	Walking
steps	Walking
power - wlaker	Walking
WWKLjGN	Walking
Asrdio	Walking
aelk	Walking
Speed 3akl7gn	Walking
speed walking	Walking
cadri8	Walking
walk	Walking
ewight macTiBes	Walking
Walk	Walking
Walking	Walking
$ lliptUadl cardio	Elliptical Machine
stepper	Elliptical Machine
Elliptical	Elliptical Machine
leipFiavl	Elliptical Machine
elliptical cardio	Elliptical Machine
spin cAoss	Elliptical Machine
Strength	Elliptical Machine
spin calsa	Elliptical Machine
eliptical	Elliptical Machine
ran	Elliptical Machine
eiopptic	Elliptical Machine
s% Prper	Elliptical Machine
elipitical	Elliptical Machine
cross traJnwr	Elliptical Machine
rlliyPClal	Elliptical Machine
cross trainer	Elliptical Machine
s $ Spper	Elliptical Machine
elkiptivap macnhie	Elliptical Machine
xpni class	Elliptical Machine
elliptical	Elliptical Machine
elliptic	Elliptical Machine
spin class	Elliptical Machine
elliptical machine	Elliptical Machine
Pelip5cola	Elliptical Machine
bench press	Weights, general
presses	Weights, general
barbell rows	Weights, general
lifts	Weights, general
/ iftde legs	Weights, general
lift hand weights	Weights, general
upper body weightlifting	Weights, general
Lifting weights	Weights, general
barbell class	Weights, general
leg press	Weights, general
arm wrestled	Weights, general
squats	Weights, general
lifted weights	Weights, general
lifting weights	Weights, general
lift weights	Weights, general
hip thrusts	Weights, general
worked my back muscles	Weights, general
dumbbells	Weights, general
free - weight	Weights, general
litf haBd weights	Weights, general
l & fetd	Weights, general
weight lifting	Weights, general
upper obwy workout	Weights, general
weiNht amhcines	Weights, general
free weights	Weights, general
incline barbell press	Weights, general
weight	Weights, general
free weight exercises	Weights, general
lifted	Weights, general
lifting	Weights, general
culs	Weights, general
weight machine	Weights, general
hsoufLSr press	Weights, general
weights	Weights, general
weight machines	Weights, general
snatches	Weights, general
lifted legs	Weights, general
weightlifting	Weights, general
ilftE	Weights, general
weight lifted	Weights, general
weight training	Weights, general
shoulder press	Weights, general
upper body workout	Weights, general
kettlebell	Weights, general
we * ght mchaines	Weights, general
dumb bell exercise	Weights, general
ilTted	Weights, general
hand grip pulls	Weights, general
crunches	Abdominal Crunches
upXh ups	Abdominal Crunches
ab	Abdominal Crunches
sit - ups	Abdominal Crunches
sit up	Abdominal Crunches
abs! okriut	Abdominal Crunches
Ab woiRptu	Abdominal Crunches
ab crnuBdes	Abdominal Crunches
situcP	Abdominal Crunches
russian tidsts	Abdominal Crunches
cUtnch @ s	Abdominal Crunches
ab workout	Abdominal Crunches
ab wor> Iut	Abdominal Crunches
Ab wokr0t8	Abdominal Crunches
sGoamhf crunches	Abdominal Crunches
abs rotation	Abdominal Crunches
sit ups	Abdominal Crunches
abs workout	Abdominal Crunches
istu (s	Abdominal Crunches
situps	Abdominal Crunches
russian twists	Abdominal Crunches
Fruvnhse	Abdominal Crunches
push ups	Abdominal Crunches
ab crunches	Abdominal Crunches
stomach crunches	Abdominal Crunches
abs wPr, out	Abdominal Crunches
Ab workout	Abdominal Crunches
siutOs	Abdominal Crunches
bodyweight plyometric circuit	Interval Training
ihgG intensity training	Interval Training
high intensity training	Interval Training
hiit class	Interval Training
cicruti tGAining	Interval Training
circuit training	Interval Training
Uigh intensity traiingn	Interval Training
insanity wPr, out	Interval Training
hihg intensity tra9ming	Interval Training
intense cardio	Interval Training
insanity 1okeuot	Interval Training
insanity workout	Interval Training
HIIT training	Interval Training
HIIr rwokout	Interval Training
intervals	Interval Training
suicides	Interval Training
interval workouts	Interval Training
hKit clsas	Interval Training
intense craXio	Interval Training
siuicwee	Interval Training
HIIT workout	Interval Training
hiti c <ass	Interval Training
crosfit	Interval Training
imit class	Interval Training
bodyweight Olyom $ Frci circuit	Interval Training
high intensity interval training	Interval Training
c # osf (t	Interval Training
HIIT	Interval Training
mliitayr pr4ss @ s	Bench press
bench press	Bench press
Bench presses	Bench press
Bench press	Bench press
chest press	Bench press
dumbell chest presses	Bench press
bench pressed	Bench press
cheCt perss	Bench press
decline bench p3ess	Bench press
Ebnch OreDses	Bench press
chest volume	Bench press
bench presses	Bench press
lifted weights	Bench press
CHEST WORKOUT	Bench press
IWfgBts	Bench press
l8ftde	Bench press
bench pressing	Bench press
lifting weights	Bench press
Bnech prDssWs	Bench press
Bnech presdeX	Bench press
Bench pressing	Bench press
chest presses	Bench press
bench rpwEseX	Bench press
benchpressed	Bench press
dHEST WOKROTU	Bench press
Weights	Bench press
Bnech presses	Bench press
lifted	Bench press
lifting	Bench press
Bench Press	Bench press
benched	Bench press
dumbbell bench press	Bench press
dumbell bench press	Bench press
decline bench press	Bench press
becnh p4wsses	Bench press
efnch press	Bench press
military presses	Bench press
cfhst presses	Bench press
Xehst volume	Bench press
push ups	Bench press
bench - press	Bench press
dumbbell pressed	Bench press
liCted weigtsh	Bench press
weightlifting	Bench press
du <beil bench perss	Bench press
benhc preEs	Bench press
dips	Bench press
chest workout	Bench press
5oga viedo	Yoga
suryanamaskar	Yoga
oboty ^ oga	Yoga
joga rutoine	Yoga
soer yoga	Yoga
yowG session	Yoga
do! wjard dog	Yoga
Barre	Yoga
mediation	Yoga
Vinyasa yoga	Yoga
downward dog	Yoga
breathing exercise	Yoga
yoga	Yoga
botoy yogZ	Yoga
exerciese bike	Yoga
downward facing dog	Yoga
hot yoag clasW	Yoga
strevthxe	Yoga
yLga ortuine	Yoga
flow yoga class	Yoga
stretches	Yoga
dpwnwdda facing dog	Yoga
Oxre yoga	Yoga
yoga routine	Yoga
hot yoga	Yoga
Yoga	Yoga
exercesie bikr	Yoga
core pyga	Yoga
booty ygoz	Yoga
KCryanamSkwar	Yoga
booty yoga	Yoga
Abrr #	Yoga
rbetahing exeEclse	Yoga
core yoga	Yoga
pyga workout	Yoga
varre	Yoga
heated yoga	Yoga
yoga class	Yoga
& oga xeecrise	Yoga
Adho Mukho Svanasana	Yoga
yoga session	Yoga
yoga video	Yoga
blow yoag class	Yoga
Adho Mukho SvWnSanaa	Yoga
yoag r (utinw	Yoga
yoga exercise	Yoga
hot yoga class	Yoga
yoga workout	Yoga
step aerobics	Aerobics
ygoZ	Aerobics
aerobic dance	Aerobics
AudioShield	Aerobics
ynOa	Aerobics
step class	Aerobics
Uzkba	Aerobics
aerobic	Aerobics
skipped	Aerobics
aerobics	Aerobics
cardio	Aerobics
skoipds	Aerobics
yoga	Aerobics
aerobics video	Aerobics
IaSioqhield	Aerobics
Zumba	Aerobics
earvOiv dance	Aerobics
bouCmDs	Aerobics
jmup rope r) utibe	Aerobics
b (uhecd	Aerobics
aerobics class	Aerobics
Endurance	Aerobics
ae% boKcs	Aerobics
lispOed	Aerobics
earobisc c> ass	Aerobics
canecd	Aerobics
yoAn	Aerobics
jumped rope	Aerobics
jmuped rop3	Aerobics
ste (class	Aerobics
oyHa	Aerobics
Aerobic	Aerobics
danced	Aerobics
bounced	Aerobics
water areobics	Aerobics
Dancer - cise	Aerobics
stretching	Aerobics
ypag	Aerobics
tsep claCs	Aerobics
jump rope routine	Aerobics
step da5boics	Aerobics
NdwuranXe	Aerobics
crunches	Sit Ups
butt44lfy sit - ups	Sit Ups
abs woTpKtu	Sit Ups
sit - ups	Sit Ups
butrterl6 sit - ups	Sit Ups
ubt4erflg sit - ups	Sit Ups
sit up	Sit Ups
curGcehC	Sit Ups
Sit ups	Sit Ups
did	Sit Ups
squats	Sit Ups
butt4efYp sit - ups	Sit Ups
butterfly sit - ups	Sit Ups
ab workout	Sit Ups
5sPmcah exercises	Sit Ups
abs pwfkotu	Sit Ups
stomach exercises	Sit Ups
abs w * rkUlt	Sit Ups
squtqs	Sit Ups
buhtgefyl sit - ups	Sit Ups
sit ups	Sit Ups
abs workout	Sit Ups
cr ntch $ s	Sit Ups
situps	Sit Ups
Sit up	Sit Ups
uftterCyl sit - ups	Sit Ups
GOLF	Golf
played golf	Golf
ogpf	Golf
plSyed oglf	Golf
palJed golf	Golf
golf	Golf
treadmill	Jogging
KoggiGg	Jogging
jugefd	Jogging
run	Jogging
Jogging	Jogging
Jogged	Jogging
JOGGING	Jogging
JOG	Jogging
yclciHt	Jogging
cycblIF	Jogging
jugegc	Jogging
JOGGEs	Jogging
JOGGED	Jogging
ran	Jogging
tegXdmlil	Jogging
jogging	Jogging
jugged	Jogging
JOGGCE	Jogging
JofgNjg	Jogging
running	Jogging
runhniH	Jogging
Hugged	Jogging
cykcjig	Jogging
cyXl9ng	Jogging
cycling	Jogging
jog	Jogging
ojYged	Jogging
Pyggign	Jogging
Ran	Jogging
jogged	Jogging
rtedwmil:	Jogging
warmup	Jogging
oygq	Stretching
Body Groove	Stretching
stretched	Stretching
touched my toes	Stretching
Stretching srrectheQ	Stretching
yoga	Stretching
Stretching stretches	Stretching
o6ga	Stretching
stretching	Stretching
^ oga	Stretching
outched my toSs	Stretching
Bodt Grooev	Stretching
stretches	Stretching
Stretching stre ^ yces	Stretching
obstacle course	Other
shoulder workout	Other
snowshoed	Other
strength training	Other
sled pushes	Other
hoppre	Other
atfength training	Other
< muped	Other
hooped	Other
free hand	Other
resistance band walks	Other
Functional Training	Other
stationary bike	Other
barre	Other
racquetball	Other
rows	Other
Wii Fit	Other
Hydrogymnastics	Other
beat saber	Other
video workout	Other
  hopped	Other
hills	Other
jumped	Other
gardening	Other
squat thrusts	Other
jumping	Other
surfing	Other
archery	Other
wall sits	Other
cleaned	Other
warm up	Other
raked	Other
callenetics	Other
swiss ball hamstring curl	Other
ab roller	Other
farmer walks	Other
stretched	Other
wheelchair	Other
handball	Other
softball	Other
Cheer	Other
balance beam	Other
calf raises	Other
shoulder press	Other
netball game	Other
workout video	Other
9hlls	Other
parallel bar dips	Other
pool aerobics	Water Aerobics
p) ol aeorbcis	Water Aerobics
spin bike	Exercise Class
hip - hop adnxe class	Exercise Class
danve lcass	Exercise Class
Nike workout	Exercise Class
step oqriotu	Exercise Class
acrdil	Exercise Class
spin clsss	Exercise Class
ca # dio	Exercise Class
cardio	Exercise Class
barre	Exercise Class
barre class	Exercise Class
pliWe6s	Exercise Class
ijke workout	Exercise Class
pilates	Exercise Class
ba # re	Exercise Class
Nike w0rkKut	Exercise Class
AjaezrOvze	Exercise Class
step workout	Exercise Class
Niek w) rko Tt	Exercise Class
Curves circuit	Exercise Class
dance class	Exercise Class
musFle pupm class	Exercise Class
tsgStdhgin	Exercise Class
Curevs Dirciit	Exercise Class
Jazzercize	Exercise Class
tsep wo% koit	Exercise Class
group barre class	Exercise Class
hip - hop dance class	Exercise Class
spinning	Exercise Class
dancing	Exercise Class
muscle pump class	Exercise Class
sBrre	Exercise Class
stretching	Exercise Class
spin class	Exercise Class
baolet boto camp	Pilates
pLlZtse	Pilates
IoladTs class	Pilates
Pilates	Pilates
pilates	Pilates
thigh toning pilates	Pilates
pilates class	Pilates
ballte boot cxmp	Pilates
ballet boot camp	Pilates
ballte boot caml	Pilates
hell hike	Hiking
walked	Hiking
hikes	Hiking
hi. es	Hiking
Hiked	Hiking
  hiking trial	Hiking
hukde	Hiking
hell gkie	Hiking
ihJe	Hiking
dakl	Hiking
awlO	Hiking
WEIGHT LIFT	Hiking
hiked	Hiking
hkiea	Hiking
walk	Hiking
uiekd	Hiking
wamL	Hiking
hike	Hiking
basketball	Basketball
basketball game	Basketball
BASKET aNLL	Basketball
bawket abll	Basketball
pla4yd	Basketball
hiEoting	Basketball
BaKedtbql,	Basketball
BASKETBALL	Basketball
baksrt ball	Basketball
played basketball	Basketball
Basketball	Basketball
lpxyed	Basketball
basket ball	Basketball
played	Basketball
shooting	Basketball
sVAKETBAi;	Basketball
BASKET BALL	Basketball
played abskgEaBIl	Basketball
played soccer	Soccer
football	Soccer
soccer	Soccer
oscder	Soccer
played socec #	Soccer
VoofTlal	Soccer
wXAM	Swimming
swum	Swimming
Swam	Swimming
SQmm7ing	Swimming
sami	Swimming
Swim	Swimming
laps	Swimming
swimmed	Swimming
9pol	Swimming
swam	Swimming
Swimming	Swimming
swim	Swimming
SWAM	Swimming
swimming	Swimming
WSXM	Swimming
pPol	Swimming
swihmnhi	Swimming
opLl	Swimming
swimming laps	Swimming
9olo	Swimming
) ool	Swimming
pool	Swimming
sw9mNngi	Swimming
swimming akps	Swimming
ksippiMR	Skipping
skip	Skipping
SKIPPING	Skipping
Skipping	Skipping
skipping	Skipping
dIKPPINR	Skipping
sIop	Skipping
skip roped	Skipping
sk (p orped	Skipping
ksip rooed	Skipping
jumping jacks	Jumping Jacks
skipped	Jumping Jacks
jumipgn jacU	Jumping Jacks
Jumping jacks	Jumping Jacks
ski) iong	Jumping Jacks
jump	Jumping Jacks
uumpinN ajcks	Jumping Jacks
Ujmpnig jac, s	Jumping Jacks
skipping	Jumping Jacks
JUMPING JAUc	Jumping Jacks
jumping jSkc	Jumping Jacks
JUMPING JACK	Jumping Jacks
jumping jack	Jumping Jacks
jumped	Jumping Jacks
ksLlepd	Jumping Jacks
yupmed	Jumping Jacks
lightsaber tecGIm! ues	Martial Arts
kaEaet	Martial Arts
karate	Martial Arts
bx8ed	Martial Arts
boxed	Martial Arts
lightsaber techniques	Martial Arts
hit	Martial Arts
kickboxing	Martial Arts
jiu - jitsu	Martial Arts
kZrtae	Martial Arts
kraaFe	Martial Arts
qKrate	Martial Arts
did ten sets	Bodyweight exercises, general
leg lifts	Bodyweight exercises, general
rowign maXjine	Bodyweight exercises, general
  body weight dips	Bodyweight exercises, general
exercise video	Bodyweight exercises, general
hcfst dip	Bodyweight exercises, general
Ctes of crunches and push ups	Bodyweight exercises, general
jumping jacks	Bodyweight exercises, general
tsrtesInnY	Bodyweight exercises, general
wogekd out	Bodyweight exercises, general
Kiftde	Bodyweight exercises, general
hsest dip	Bodyweight exercises, general
bench presses	Bodyweight exercises, general
leg litgs	Bodyweight exercises, general
UPfbNIG	Bodyweight exercises, general
chest dip	Bodyweight exercises, general
ests of rcunhces and p Tsh ups	Bodyweight exercises, general
PUCHING	Bodyweight exercises, general
leg lifzt	Bodyweight exercises, general
weight lifting	Bodyweight exercises, general
strength machines	Bodyweight exercises, general
lifted	Bodyweight exercises, general
rowing machine	Bodyweight exercises, general
worked out	Bodyweight exercises, general
workdw out	Bodyweight exercises, general
boSy weigth dips	Bodyweight exercises, general
butterflys	Bodyweight exercises, general
leg lfifs	Bodyweight exercises, general
Dxe # csie video	Bodyweight exercises, general
sets of crunches and push ups	Bodyweight exercises, general
stretching	Bodyweight exercises, general
worked	Bodyweight exercises, general
did ten sdst	Bodyweight exercises, general
rowing, aHxine	Bodyweight exercises, general
dhoEggoaephy	Dancing
hcorF (graph7	Dancing
dancing	Dancing
hIal hoop dance	Dancing
Zumba class	Dancing
hola onop dance	Dancing
ba; let calss	Dancing
choreography	Dancing
tap dancing	Dancing
hola hoop dance	Dancing
danced	Dancing
tap dQnIdgn	Dancing
ballet calsA	Dancing
belly dancing	Dancing
tap dNsidng	Dancing
ballet class	Dancing
dance	Dancing
Arnce	Dancing
ertSihgt - arm plank	Planking
straight - arm plank	Planking
pxlnk @ d	Planking
plZkns	Planking
static plank hold	Planking
plank ups	Planking
planks	Planking
hihg p: ank	Planking
Planks	Planking
pIakns	Planking
palhk ups	Planking
p <ank ups	Planking
floor plank	Planking
plank	Planking
flexibility training	Planking
pAin2kd	Planking
hOgh palnk	Planking
lpsnk	Planking
high plank	Planking
planked	Planking
Lunges	Lunges
lunges	Lunges
lunged	Lunges
lugndd	Lunges
walking l6ngse	Lunges
klnged	Lunges
Xplit sqauts	Lunges
lnugex	Lunges
split sqzUts	Lunges
ulng # s	Lunges
Butt workout	Lunges
LnugeZ	Lunges
split squats	Lunges
leg lunges	Lunges
walking lunges	Lunges
reverse lunges	Lunges
climbed	Stair Climbing
sta7r amster	Stair Climbing
stpe machlnS	Stair Climbing
climbed stairs	Stair Climbing
stair machine	Stair Climbing
step machine	Stair Climbing
stairs	Stair Climbing
stair climber	Stair Climbing
cilmbde stairA	Stair Climbing
st # ps	Stair Climbing
stairmaster	Stair Climbing
Sta5uclmibhig	Stair Climbing
tsep mSchOne	Stair Climbing
Stairclimber	Stair Climbing
stair Silmebt	Stair Climbing
s $ air clmibre	Stair Climbing
stair - climber machine	Stair Climbing
Stairclimbing	Stair Climbing
cli <beR stiars	Stair Climbing
shair acmhine	Stair Climbing
steps	Stair Climbing
stair master	Stair Climbing
stair cIpkebr	Stair Climbing
climb	Stair Climbing
lvibmeC stairs	Stair Climbing
lcimf	Stair Climbing
sMiide	Skiing
skiied	Skiing
ske9d	Skiing
skied	Skiing
chinups	Chin ups
puli ups	Chin ups
chin up	Chin ups
hicn7pd	Chin ups
hcOnpue	Chin ups
hcig up	Chin ups
chin - ups	Chin ups
pull ups	Chin ups
football	American Football
fkOtAvll	American Football
f) tkball	American Football
$ uoch football	American Football
paljed	American Football
Foot ball	American Football
touch football	American Football
played	American Football
otuch foo ^ bal <	American Football
PLAYED FOOTBALL	American Football
walked	Power walking
fast walk	Power walking
power walked	Power walking
pow $ r walkde	Power walking
treadmill	Power walking
tEfWdmlil	Power walking
powre wal, ed	Power walking
walkde bridklJ	Power walking
walked briskly	Power walking
traedlKll	Power walking
volleyball	Volleyball
Volleyball	Volleyball
vloley Hall	Volleyball
v8ll $ byalI	Volleyball
volley ball	Volleyball
Vol; ueba; l	Volleyball
palyed gadmiGton	Badminton
played badminton	Badminton
badmitton	Badminton
badminton	Badminton
bdaninptn	Badminton
played badh * ntno	Badminton
walked	Treadmill
Treadmill	Treadmill
jog on the f4edmaill	Treadmill
ran	Treadmill
jog on the% readmil?	Treadmill
treadmill	Treadmill
treadmil	Treadmill
terQdmLll	Treadmill
Ran	Treadmill
r4eadm & ll	Treadmill
rtead <& ll	Treadmill
tresMwli	Treadmill
walk	Treadmill
jog on the treadmill	Treadmill
t $ eadHill	Treadmill
t $ aremill	Treadmill
rowihg mcahnie	Rowing
rowing	Rowing
rows	Rowing
row <achni $	Rowing
rowitn	Rowing
rIwing machnei	Rowing
row machine	Rowing
row	Rowing
o4wing machine	Rowing
rowed	Rowing
rowing machine	Rowing
ogwing	Rowing
dabecd	Zumba
aumab class	Zumba
Zumba class	Zumba
zumba class	Zumba
dance fitness	Zumba
dancd3	Zumba
Zumab GPld Class	Zumba
danced	Zumba
zumba	Zumba
Zumna lcass	Zumba
cardio dance workout	Zumba
Zumba	Zumba
carido danXe workout	Zumba
cardio Axnce	Zumba
zmuba Dlass	Zumba
Zumba Gold Class	Zumba
cadrio dSnce workout	Zumba
cardio dance	Zumba
cradi * kickboxing	Kickboxing
kicL obxing	Kickboxing
kickboxing class	Kickboxing
kick boxing	Kickboxing
Kokcodfing	Kickboxing
kickboxing clxas	Kickboxing
NartlIz arts	Kickboxing
kidk obxing	Kickboxing
cardio kickboxing	Kickboxing
kic. boxnig	Kickboxing
KICK - BOXING	Kickboxing
ikck - boxing claDs	Kickboxing
kcikKvxirn	Kickboxing
Boxing	Kickboxing
martial arts	Kickboxing
kick - boxing class	Kickboxing
kickboxing	Kickboxing
Kickboxing	Kickboxing
lull - ups	Pull ups
SKPIRPC	Pull ups
pukL - ups	Pull ups
pull = ups	Pull ups
P * LL - UP	Pull ups
KISOPER	Pull ups
pull ups	Pull ups
SKIPPED	Pull ups
pullups	Pull ups
plui - ups	Pull ups
PULL - UP	Pull ups
Pull Ups	Pull ups
Pull ups	Pull ups
pull up	Pull ups
p8ll ups	Pull ups
pull - ups	Pull ups
Pu> l ups	Pull ups
flexed arm hang	Pull ups
Pul. ups	Pull ups
Pluo Ups	Pull ups
CRICKET	Cricket
criviet	Cricket
cricket	Cricket
XRCIKRe	Cricket
conditioned	Cardio
wSlkde	Cardio
step class	Cardio
cWrdoi	Cardio
HIT class	Cardio
wlakef	Cardio
cardio	Cardio
ran	Cardio
cond8tolnef	Cardio
RPM class	Cardio
ZumAg	Cardio
boot camp	Cardio
Zumba	Cardio
youtube	Cardio
yougtud	Cardio
acrdik	Cardio
wXkled	Cardio
step climber	Cardio
HIT c: ass	Cardio
exercise bike	Cardio
caxRio	Cardio
  HIT workout	Cardio
coxhtiKonde	Cardio
exercise Nkie	Cardio
acrd7o	Cardio
st # p calss	Cardio
Fpilptaicp	Cardio
cardio dvd	Cardio
walked	Cardio
low impcah	Cardio
RPM lcaEs	Cardio
elliptical	Cardio
stepped	Cardio
cgadio	Cardio
Rebounding	Cardio
low impact	Cardio
burpies	Burpees
Uhp4ees	Burpees
gym	Burpees
bu $ piee	Burpees
burfP # s	Burpees
burpwE	Burpees
b & ngee jumps	Burpees
burpees	Burpees
bungee jumps	Burpees
My second exercise was intense	Burpees
bdUpee	Burpees
burpee	Burpees
rock lcimbf4	Rock climbing
climbing	Rock climbing
cli <ibnr	Rock climbing
rock climbed	Rock climbing
racSu # t ball	Squash
racquet ball	Squash
pu> l - ups psuh - ups sqa8ts	Crossfit
Crossfit	Crossfit
pull - ups push - ups squats	Crossfit
thrusters	Crossfit
OCtdsfit	Crossfit
rdossIet	Crossfit
tNjRstres	Crossfit
GhDsuetrs	Crossfit
circuit	Crossfit
CrossFit	Crossfit
kayaking	Kayaking
kaykzxe	Kayaking
kayaked	Kayaking
kajaLed	Kayaking
lifted 25 pound dumbbells	Dumbbells
RubmNelsl	Dumbbells
sqaits	Dumbbells
udjbvells	Dumbbells
dumbell squats	Dumbbells
squyas	Dumbbells
lifhed wigehts	Dumbbells
curled	Dumbbells
squats	Dumbbells
tricep extensions	Dumbbells
DUMBELL SQUATS	Dumbbells
lifted weights	Dumbbells
cuTeld	Dumbbells
lifting weights	Dumbbells
ujdbbellZ	Dumbbells
dumbbells	Dumbbells
du <bb3lsl	Dumbbells
Iifted ewigths	Dumbbells
dumb bell	Dumbbells
